Subject	Object	Annotation
http://ko.dbpedia.org/resource/%ED%95%9C%EA%B5%AD_%EA%B8%B0%EB%8F%85%EB%8B%B9	http://ko.dbpedia.org/page/%ED%95%9C%EA%B5%AD_%EA%B8%B0%EB%8F%85%EB%8B%B9	dbpedia_resource_to_page
https://es.dbpedia.org/resource/Invasi%C3%B3n_britanica_a_las_Islas_Malvinas	http://es.dbpedia.org/page/Invasi%C3%B3n_britanica_a_las_Islas_Malvinas	dbpedia_resource_to_page
https://dbpedia.org/page/Royal_De_Luxe	http://dbpedia.org/resource/Royal_de_Luxe	other
https://dbpedia.org/resource/Desmuma	http://dbpedia.org/page/Desmuma	dbpedia_resource_to_page
https://dbpedia.org/resource/North_Street_(Boston)	http://dbpedia.org/page/North_Street_(Boston)	dbpedia_resource_to_page
https://d-nb.info/gnd/176953469/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D176953469	other
https://es.dbpedia.org/resource/Plantilla:Ficha_de_ministerio_de_Espa%C3%B1a	http://es.dbpedia.org/page/Plantilla:Ficha_de_ministerio_de_Espa%C3%B1a	dbpedia_resource_to_page
http://es.dbpedia.org/page/Categor%C3%ADa:Aeropuertos_de_Portugal	https://es.dbpedia.org/page/Categor%C3%ADa:Aeropuertos_de_Portugal	http->https
http://fr.dbpedia.org/resource/Communaut%C3%A9_De_Communes_De_Maremne-Adour-C%C3%B4te-Sud	http://fr.dbpedia.org/page/Communaut%C3%A9_De_Communes_De_Maremne-Adour-C%C3%B4te-Sud	dbpedia_resource_to_page
http://www.wikidata.org/entity/Q4039228	https://www.wikidata.org/entity/Q4039228	http->https
https://viaf.org/viaf/27838684	https://viaf.org/viaf/27838684/	other
http://wikidata.org/entity/Q8213379	https://wikidata.org/entity/Q8213379	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q9446258	https://www.wikidata.org/wiki/Special:EntityData/Q9446258.json	+json
https://ja.dbpedia.org/resource/%E3%82%A8%E3%82%AD%E3%83%8E%E3%83%97%E3%82%B9	http://ja.dbpedia.org/page/%E3%82%A8%E3%82%AD%E3%83%8E%E3%83%97%E3%82%B9	dbpedia_resource_to_page
http://es.dbpedia.org/page/Categor%C3%ADa:Emigrantes_franceses_hacia_Reino_Unido	https://es.dbpedia.org/page/Categor%C3%ADa:Emigrantes_franceses_hacia_Reino_Unido	http->https
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Courtney_Bryan	http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Courtney_Bryan	other
http://es.dbpedia.org/resource/Melibea_(desambiguación)	http://es.dbpedia.org/resource/Melibea_(desambiguaci%C3%B3n)	encoding
http://lod.b3kat.de/title/BV001048066	http://lod.b3kat.de/page/title/BV001048066	updated_namespace
http://d-nb.info/gnd/114513686	https://d-nb.info/gnd/114513686	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q6780067	https://www.wikidata.org/wiki/Special:EntityData/Q6780067.json	+json
http://lobid.org/resource/HT012559312	http://lobid.org/resources/HT012559312	updated_namespace
http://www.wikidata.org/entity/Q5186751	https://www.wikidata.org/entity/Q5186751	http->https
http://wikidata.org/entity/Q7164810	https://wikidata.org/entity/Q7164810	http->https
http://id.dbpedia.org/resource/Tsukubō	http://id.dbpedia.org/resource/Tsukub%C5%8D	encoding
http://de.dbpedia.org/resource/2-Methylhexan	http://de.dbpedia.org/page/2-Methylhexan	dbpedia_resource_to_page
http://www.wikidata.org/entity/Q4590232	https://www.wikidata.org/entity/Q4590232	http->https
http://dbpedia.org/resource/York_-_Tubular_Beats_(Album)	https://dbpedia.org/resource/York_-_Tubular_Beats_(Album)	http->https
https://d-nb.info/gnd/127162135/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D127162135	other
https://www.wikidata.org/wiki/Special:EntityData/Q6127411	https://www.wikidata.org/wiki/Special:EntityData/Q6127411.json	+json
http://www.wikidata.org/entity/Q1380385	https://www.wikidata.org/entity/Q1380385	http->https
http://www.wikidata.org/entity/Q13285075	https://www.wikidata.org/entity/Q13285075	http->https
http://sws.geonames.org/759145/	https://www.geonames.org/759145/skarzynek.html	other
https://www.wikidata.org/entity/Q8612751	https://www.wikidata.org/wiki/Special:EntityData/Q8612751	updated_namespace
http://ja.dbpedia.org/page/%E3%83%90%E3%83%8A%E3%83%8A%E3%83%BB%E3%83%AA%E3%83%91%E3%83%96%E3%83%AA%E3%83%83%E3%82%AF	https://ja.dbpedia.org/page/%E3%83%90%E3%83%8A%E3%83%8A%E3%83%BB%E3%83%AA%E3%83%91%E3%83%96%E3%83%AA%E3%83%83%E3%82%AF	http->https
http://mpii.de/yago/resource/Grochowo_Trzecie	https://www.mpi-inf.mpg.de/yago/resource/Grochowo_Trzecie	other
https://dbpedia.org/page/Centro_de_Estudios_y_Formaci%C3%B3n_Actoral	http://dbpedia.org/resource/TV_Azteca	other
http://lobid.org/resources/ZDB513247-2	http://ld.zdb-services.de/resource/513247-2	other
http://yago-knowledge.org/resource/Black-bellied_Whistling_Duck	https://yago-knowledge.org/resource/Black-bellied_Whistling_Duck	http->https
https://ja.dbpedia.org/resource/G%E3%83%91%E3%83%BC%E3%83%84	http://ja.dbpedia.org/page/G%E3%83%91%E3%83%BC%E3%83%84	dbpedia_resource_to_page
https://d-nb.info/gnd/1012375692	https://d-nb.info/gnd/1012375692/about/html	other
http://mpii.de/yago/resource/Jon_Atle_Gaarder	https://www.mpi-inf.mpg.de/yago/resource/Jon_Atle_Gaarder	other
http://d-nb.info/gnd/117340510	https://d-nb.info/gnd/117340510	http->https
https://d-nb.info/gnd/106215391X/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D106215391X	other
https://wikidata.org/entity/Q2332419	https://www.wikidata.org/entity/Q2332419	other
https://www.last.fm/user/heisenberggamow/	https://www.last.fm/user/heisenberggamow	other
http://sws.geonames.org/772084/	https://www.geonames.org/772084/glomno.html	other
https://viaf.org/viaf/227413148	https://viaf.org/viaf/227413148/	other
https://dbpedia.org/resource/Belgium%E2%80%93United_Kingdom_relations	http://dbpedia.org/page/Belgium%E2%80%93United_Kingdom_relations	dbpedia_resource_to_page
http://dbpedia.org/resource/Kalinga	https://dbpedia.org/resource/Kalinga	http->https
https://viaf.org/viaf/210719175	https://viaf.org/viaf/210719175/	other
http://fr.dbpedia.org/resource/Cat%C3%A9gorie:Ville_de_l'%C3%89tat_de_New_York	http://fr.dbpedia.org/page/Cat%C3%A9gorie:Ville_de_l'%C3%89tat_de_New_York	dbpedia_resource_to_page
http://www.wikidata.org/entity/Q4863223	https://www.wikidata.org/entity/Q4863223	http->https
http://www.wikidata.org/entity/Q3699407	https://www.wikidata.org/entity/Q3699407	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q8152450	https://www.wikidata.org/wiki/Special:EntityData/Q8152450.json	+json
http://www.wikidata.org/entity/Q12551554	https://www.wikidata.org/entity/Q12551554	http->https
https://d-nb.info/gnd/1061930831	https://d-nb.info/gnd/1061930831/about/html	other
https://d-nb.info/gnd/103267721X	https://d-nb.info/gnd/103267721X/about/html	other
https://viaf.org/viaf/87309338	https://viaf.org/viaf/87309338/	other
http://yago-knowledge.org/resource/Sanya_Mateyas	https://yago-knowledge.org/resource/Sanya_Mateyas	http->https
http://d-nb.info/gnd/122169557	https://d-nb.info/gnd/122169557	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q4660367	https://www.wikidata.org/wiki/Special:EntityData/Q4660367.json	+json
http://ja.dbpedia.org/resource/Category:NFL%E3%82%B3%E3%83%BC%E3%83%81	https://ja.dbpedia.org/resource/Category:NFL%E3%82%B3%E3%83%BC%E3%83%81	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q16089977	https://www.wikidata.org/wiki/Special:EntityData/Q16089977.json	+json
http://fr.dbpedia.org/resource/Système_horaire_de_12_heures	http://fr.dbpedia.org/resource/Syst%C3%A8me_horaire_de_12_heures	encoding
https://d-nb.info/gnd/128978236/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D128978236	other
http://es.dbpedia.org/resource/Onraita	https://es.dbpedia.org/resource/Onraita	http->https
https://d-nb.info/gnd/151309574/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D151309574	other
http://www.wikidata.org/entity/Q2980501	https://www.wikidata.org/entity/Q2980501	http->https
http://ja.dbpedia.org/page/SaaS	https://ja.dbpedia.org/page/SaaS	http->https
https://d-nb.info/gnd/1090897499	https://d-nb.info/gnd/1090897499/about/html	other
https://viaf.org/viaf/192483709	https://viaf.org/viaf/192483709/	other
http://dbpedia.org/page/John_Kovalic	https://dbpedia.org/page/John_Kovalic	http->https
http://hu.dbpedia.org/resource/Jaroszláv_tveri_fejedelem	http://hu.dbpedia.org/resource/Jaroszl%C3%A1v_tveri_fejedelem	encoding
http://dbpedia.org/resource/Sandrine_Piau	https://dbpedia.org/resource/Sandrine_Piau	http->https
https://www.wikidata.org/entity/Q8722441	https://www.wikidata.org/wiki/Special:EntityData/Q8722441	updated_namespace
https://bibsonomy.org/uri/bibtexkey/journals/pieee/Fernandez-PradesPF11/dblp	https://www.bibsonomy.org/uri/bibtexkey/journals/pieee/Fernandez-PradesPF11/dblp	other
http://viaf.org/viaf/5970482	https://viaf.org/viaf/5970482	http->https
http://ja.dbpedia.org/resource/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:Japan_stub.png	https://ja.dbpedia.org/resource/%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB:Japan_stub.png	http->https
https://ja.dbpedia.org/resource/%E7%A9%BA%E3%81%8C%E3%81%99%E3%81%8D!	http://ja.dbpedia.org/page/%E7%A9%BA%E3%81%8C%E3%81%99%E3%81%8D!	dbpedia_resource_to_page
https://d-nb.info/1011455803	https://d-nb.info/1011455803/about/html	other
https://www.wikidata.org/entity/Q11235029	https://www.wikidata.org/wiki/Special:EntityData/Q11235029	updated_namespace
https://d-nb.info/gnd/1062360680	https://d-nb.info/gnd/1062360680/about/html	other
https://d-nb.info/gnd/157855775	https://d-nb.info/gnd/157855775/about/html	other
http://ja.dbpedia.org/resource/%E5%B8%82%E5%B7%9D%E5%A9%A6%E4%B9%85%E4%B9%8B%E5%8A%A9	https://ja.dbpedia.org/resource/%E5%B8%82%E5%B7%9D%E5%A9%A6%E4%B9%85%E4%B9%8B%E5%8A%A9	http->https
http://lod.b3kat.de/title/BV000975098	http://lod.b3kat.de/page/title/BV000975098	updated_namespace
http://fr.dbpedia.org/resource/Genevi%C3%A8ve_Straus	http://fr.dbpedia.org/page/Genevi%C3%A8ve_Straus	dbpedia_resource_to_page
https://viaf.org/viaf/171376747/	https://viaf.org/98864294	other
https://ja.dbpedia.org/resource/%E6%B1%A0%E7%94%B0%E6%B8%85	http://ja.dbpedia.org/page/%E6%B1%A0%E7%94%B0%E6%B8%85	dbpedia_resource_to_page
http://fr.dbpedia.org/resource/Juan_Manuel_Leguizam%C3%B3n	http://fr.dbpedia.org/page/Juan_Manuel_Leguizam%C3%B3n	dbpedia_resource_to_page
http://ko.dbpedia.org/resource/DSR%EC%A0%9C%EA%B0%95	http://ko.dbpedia.org/page/DSR%EC%A0%9C%EA%B0%95	dbpedia_resource_to_page
http://www.wikidata.org/entity/Q1749085	https://www.wikidata.org/entity/Q1749085	http->https
http://fr.dbpedia.org/resource/Western_(Ligne_orange_CTA)	http://fr.dbpedia.org/page/Western_(Ligne_orange_CTA)	dbpedia_resource_to_page
http://mpii.de/yago/resource/Jeffrey_Satinover	https://www.mpi-inf.mpg.de/yago/resource/Jeffrey_Satinover	other
https://viaf.org/viaf/189233469	https://viaf.org/viaf/189233469/	other
http://ca.dbpedia.org/resource/Universitat_de_Yale	http://ca.dbpedia.org/page/Universitat_de_Yale	dbpedia_resource_to_page
http://ja.dbpedia.org/resource/%E6%B3%A2%E6%89%93%E9%9A%9B%E3%81%AE%E3%82%80%E3%82%8D%E3%81%BF%E3%81%95%E3%82%93	https://ja.dbpedia.org/resource/%E6%B3%A2%E6%89%93%E9%9A%9B%E3%81%AE%E3%82%80%E3%82%8D%E3%81%BF%E3%81%95%E3%82%93	http->https
http://nl.dbpedia.org/resource/Dani%C3%ABl_Nijhof	http://nl.dbpedia.org/page/Dani%C3%ABl_Nijhof	dbpedia_resource_to_page
https://viaf.org/viaf/81784682	https://viaf.org/viaf/81784682/	other
https://viaf.org/viaf/299250772/	https://viaf.org/18428684	other
http://lobid.org/resource/HT012492349	http://lobid.org/resources/HT012492349	updated_namespace
http://de.dbpedia.org/resource/Calogero_Cal%C3%A0	http://de.dbpedia.org/page/Calogero_Cal%C3%A0	dbpedia_resource_to_page
http://lod.b3kat.de/title/BV000125782/vol/2	http://lod.b3kat.de/page/title/BV000125782/vol/2	updated_namespace
http://wikidata.org/entity/Q934637	https://wikidata.org/entity/Q934637	http->https
http://yago-knowledge.org/resource/Doliwiec_Le%C5%9Bny	https://yago-knowledge.org/resource/Doliwiec_Le%C5%9Bny	http->https
http://www.wikidata.org/entity/Q3634223	https://www.wikidata.org/entity/Q3634223	http->https
https://d-nb.info/gnd/184642248	https://d-nb.info/gnd/184642248/about/html	other
https://d-nb.info/gnd/1027885144/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D1027885144	other
https://wikidata.org/entity/Q1200331	https://www.wikidata.org/entity/Q1200331	other
http://cs.dbpedia.org/resource/Gyömrő	http://cs.dbpedia.org/resource/Gy%C3%B6mr%C5%91	encoding
http://lobid.org/resource/HT012141482	http://lobid.org/resources/HT012141482	updated_namespace
http://viaf.org/viaf/108875496	https://viaf.org/viaf/108875496	http->https
http://d-nb.info/gnd/117755702	https://d-nb.info/gnd/117755702	http->https
https://viaf.org/viaf/11782708	https://viaf.org/viaf/11782708/	other
http://sv.dbpedia.org/resource/Proteuxoa_restituta	https://sv.dbpedia.org/resource/Proteuxoa_restituta	http->https
http://ca.dbpedia.org/resource/Saint-Just-de-Claix	http://ca.dbpedia.org/page/Saint-Just-de-Claix	dbpedia_resource_to_page
https://d-nb.info/gnd/123260574	https://d-nb.info/gnd/123260574/about/html	other
https://www.wikidata.org/entity/Q1034465	https://www.wikidata.org/wiki/Special:EntityData/Q1034465	updated_namespace
https://es.dbpedia.org/resource/Journey_(desambiguaci%C3%B3n)	http://es.dbpedia.org/page/Journey_(desambiguaci%C3%B3n)	dbpedia_resource_to_page
http://www4.wiwiss.fu-berlin.de/dblp/resource/record/journals/tc/KothariPR88	http://wifo5-03.informatik.uni-mannheim.de/dblp/resource/record/journals/tc/KothariPR88	other
http://fr.dbpedia.org/resource/Stalita_pretneri	http://fr.dbpedia.org/page/Stalita_pretneri	dbpedia_resource_to_page
https://ja.dbpedia.org/resource/%E6%B2%BC%E6%B4%A5%E8%97%A9	http://ja.dbpedia.org/page/%E6%B2%BC%E6%B4%A5%E8%97%A9	dbpedia_resource_to_page
http://de.dbpedia.org/resource/Margaux_(Begriffsklärung)	http://de.dbpedia.org/resource/Margaux_(Begriffskl%C3%A4rung)	encoding
https://dbpedia.org/resource/Velma	http://dbpedia.org/page/Velma	dbpedia_resource_to_page
https://purl.uniprot.org/pubmed/11278849	https://sparql.uniprot.org/sparql/?query=DESCRIBE%20%3Chttp://purl.uniprot.org/pubmed/11278849%3E	other
http://sv.dbpedia.org/resource/%C3%96ster-L%C3%B6vsta	https://sv.dbpedia.org/resource/%C3%96ster-L%C3%B6vsta	http->https
https://www.wikidata.org/entity/Q7437635	https://www.wikidata.org/wiki/Special:EntityData/Q7437635	updated_namespace
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Tallinn_Jewish_School	http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Tallinn_Jewish_School	other
http://ja.dbpedia.org/page/G%E3%83%91%E3%83%BC%E3%83%84	https://ja.dbpedia.org/page/G%E3%83%91%E3%83%BC%E3%83%84	http->https
https://viaf.org/viaf/245281962	https://viaf.org/viaf/245281962/	other
http://www.wikidata.org/entity/Q5985458	https://www.wikidata.org/entity/Q5985458	http->https
http://d-nb.info/gnd/123307090	https://d-nb.info/gnd/123307090	http->https
http://www.wikidata.org/entity/Q11914711	https://www.wikidata.org/entity/Q11914711	http->https
https://d-nb.info/gnd/182708195	https://d-nb.info/gnd/182708195/about/html	other
http://ja.dbpedia.org/page/%E7%A7%A6%E9%87%8E%E9%AB%98	https://ja.dbpedia.org/page/%E7%A7%A6%E9%87%8E%E9%AB%98	http->https
https://www.mpi-inf.mpg.de/departments/databases-and-information-systems/research/yago-naga/yago/downloads/Edward_Farrer	https://www.mpi-inf.mpg.de/departments/databases-and-information-systems/research/yago-naga/yago/downloads/edward_farrer	other
http://wikidata.org/entity/Q2926558	https://wikidata.org/entity/Q2926558	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q8847478	https://www.wikidata.org/wiki/Special:EntityData/Q8847478.json	+json
http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Wally_Buono	http://wbsg.informatik.uni-mannheim.de/flickrwrappr/photos/Wally_Buono	other
http://id.dbpedia.org/resource/Kategori:Maskapai_penerbangan_yang_didirikan_tahun_1986	http://id.dbpedia.org/page/Kategori:Maskapai_penerbangan_yang_didirikan_tahun_1986	dbpedia_resource_to_page
https://viaf.org/viaf/13937416	https://viaf.org/viaf/13937416/	other
http://d-nb.info/gnd/140085246	https://d-nb.info/gnd/140085246	http->https
http://hu.dbpedia.org/resource/Feh%C3%A9r_(keresztn%C3%A9v)	https://hu.dbpedia.org/resource/Feh%C3%A9r_(keresztn%C3%A9v)	http->https
http://viaf.org/viaf/57473672	https://viaf.org/viaf/57473672	http->https
https://d-nb.info/gnd/151527229/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D151527229	other
https://www.wikidata.org/entity/Q6117862	https://www.wikidata.org/wiki/Special:EntityData/Q6117862	updated_namespace
http://www4.wiwiss.fu-berlin.de/flickrwrappr/photos/Beaver_River,_New_York	http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Beaver_River,_New_York	other
http://lod.b3kat.de/title/BV006537671	http://lod.b3kat.de/page/title/BV006537671	updated_namespace
http://dbpedia.org/resource/Mobile_device	https://dbpedia.org/resource/Mobile_device	http->https
https://viaf.org/viaf/302692552	https://viaf.org/viaf/302692552/	other
https://dbpedia.org/resource/RTMI	http://dbpedia.org/page/RTMI	dbpedia_resource_to_page
https://d-nb.info/gnd/133109844/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D133109844	other
http://viaf.org/viaf/245228615	https://viaf.org/viaf/245228615	http->https
https://d-nb.info/gnd/154825948/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D154825948	other
http://wikidata.org/entity/Q7361140	https://wikidata.org/entity/Q7361140	http->https
http://dbpedia.org/page/Women_in_Tonga	https://dbpedia.org/page/Women_in_Tonga	http->https
https://www.last.fm/user/MtTbF/	https://www.last.fm/user/MtTbF	other
http://wikidata.org/entity/Q4724982	https://wikidata.org/entity/Q4724982	http->https
https://ja.dbpedia.org/resource/%E9%A6%AC%E5%A0%B4%E7%8A%B6%E6%85%8B	http://ja.dbpedia.org/page/%E9%A6%AC%E5%A0%B4%E7%8A%B6%E6%85%8B	dbpedia_resource_to_page
https://d-nb.info/gnd/101900430	https://d-nb.info/gnd/101900430/about/html	other
http://sv.dbpedia.org/resource/Gillichthys	https://sv.dbpedia.org/resource/Gillichthys	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q3712616	https://www.wikidata.org/wiki/Special:EntityData/Q3712616.json	+json
https://www.wikidata.org/entity/Q5645989	https://www.wikidata.org/wiki/Special:EntityData/Q5645989	updated_namespace
http://dbpedia.org/page/Perry_Nuclear_Power_Plant	https://dbpedia.org/page/Perry_Nuclear_Power_Plant	http->https
http://dbpedia.org/page/Bamgol_Station	https://dbpedia.org/page/Bamgol_Station	http->https
https://viaf.org/viaf/244120681	https://viaf.org/viaf/244120681/	other
https://d-nb.info/gnd/126855358	https://d-nb.info/gnd/126855358/about/html	other
https://bibsonomy.org/uri/bibtexkey/journals/chb/LimCVB13/dblp	https://www.bibsonomy.org/uri/bibtexkey/journals/chb/LimCVB13/dblp	other
https://dbpedia.org/resource/Category:Royal_Navy_in_World_War_I	http://dbpedia.org/page/Category:Royal_Navy_in_World_War_I	dbpedia_resource_to_page
http://viaf.org/viaf/1034159	https://viaf.org/viaf/1034159	http->https
http://fr.dbpedia.org/resource/B%C3%A9n%C3%A9dicte_Zimmermann	http://fr.dbpedia.org/page/B%C3%A9n%C3%A9dicte_Zimmermann	dbpedia_resource_to_page
http://statistics.data.gov.uk/id/electoral-ward?name=Hucknall%20Central	https://statistics.data.gov.uk:443/id/electoral-ward?name=Hucknall%20Central	other
https://viaf.org/viaf/204493302	https://viaf.org/viaf/204493302/	other
http://www.last.fm/user/Scoalized	https://www.last.fm/user/Scoalized	http->https
http://wikidata.org/entity/Q8475809	https://wikidata.org/entity/Q8475809	http->https
http://wikidata.org/entity/Q4579112	https://wikidata.org/entity/Q4579112	http->https
http://ld.zdb-services.de/resource/8611592	https://ld.zdb-services.de/resource/8611592	http->https
http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Zygostates	http://wbsg.informatik.uni-mannheim.de/flickrwrappr/photos/Zygostates	other
http://lod.b3kat.de/title/BV001620049	http://lod.b3kat.de/page/title/BV001620049	updated_namespace
http://uk.dbpedia.org/resource/Про_охорону_навколишнього_природного_середовища	http://uk.dbpedia.org/resource/%D0%9F%D1%80%D0%BE_%D0%BE%D1%85%D0%BE%D1%80%D0%BE%D0%BD%D1%83_%D0%BD%D0%B0%D0%B2%D0%BA%D0%BE%D0%BB%D0%B8%D1%88%D0%BD%D1%8C%D0%BE%D0%B3%D0%BE_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D1%81%D0%B5%D1%80%D0%B5%D0%B4%D0%BE%D0%B2%D0%B8%D1%89%D0%B0	encoding
http://www.wikidata.org/entity/Q3159604	https://www.wikidata.org/entity/Q3159604	http->https
http://d-nb.info/gnd/117303976	https://d-nb.info/gnd/117303976	http->https
https://d-nb.info/gnd/125838352	https://d-nb.info/gnd/125838352/about/html	other
https://www.wikidata.org/entity/Q40194	https://www.wikidata.org/wiki/Special:EntityData/Q40194	updated_namespace
https://www.wikidata.org/wiki/Special:EntityData/Q10295168	https://www.wikidata.org/wiki/Special:EntityData/Q10295168.json	+json
http://de.dbpedia.org/resource/H._C._Horn	http://de.dbpedia.org/page/H._C._Horn	dbpedia_resource_to_page
http://cs.dbpedia.org/resource/Ester_%C5%A0imerov%C3%A1-Martin%C4%8Dekov%C3%A1	https://cs.dbpedia.org/resource/Ester_%C5%A0imerov%C3%A1-Martin%C4%8Dekov%C3%A1	http->https
http://viaf.org/viaf/198297275	https://viaf.org/viaf/198297275	http->https
http://dbpedia.org/page/Red_Barry	https://dbpedia.org/page/Red_Barry	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q2860531	https://www.wikidata.org/wiki/Special:EntityData/Q2860531.json	+json
http://dbpedia.org/resource/Union_pour_la_R%C3%A9publique	https://dbpedia.org/resource/Union_pour_la_R%C3%A9publique	http->https
http://lod.b3kat.de/title/BV007583215	http://lod.b3kat.de/page/title/BV007583215	updated_namespace
http://viaf.org/viaf/215523187	https://viaf.org/viaf/215523187	http->https
http://dbpedia.org/resource/Robotan	https://dbpedia.org/resource/Robotan	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q6315038	https://www.wikidata.org/wiki/Special:EntityData/Q6315038.json	+json
http://www.wikidata.org/entity/Q1766202	https://www.wikidata.org/entity/Q1766202	http->https
http://mpii.de/yago/resource/Mongolia_at_the_1984_Winter_Olympics	https://www.mpi-inf.mpg.de/yago/resource/Mongolia_at_the_1984_Winter_Olympics	other
http://mpii.de/yago/resource/Lillie,_Louisiana	https://www.mpi-inf.mpg.de/yago/resource/Lillie,_Louisiana	other
http://dbpedia.org/page/ABP	https://dbpedia.org/page/ABP	http->https
http://musicbrainz.org/artist/ffbcbcb9-b0c1-4692-b2c7-d5452f10c809#_	http://musicbrainz.org/artist/ffbcbcb9-b0c1-4692-b2c7-d5452f10c809	miss_hash
https://d-nb.info/gnd/185336469	https://d-nb.info/gnd/185336469/about/html	other
http://d-nb.info/gnd/10654361X	https://d-nb.info/gnd/10654361X	http->https
http://sv.dbpedia.org/resource/Oregon_Trail	https://sv.dbpedia.org/resource/Oregon_Trail	http->https
https://www.wikidata.org/wiki/Special:EntityData/Q8612643	https://www.wikidata.org/wiki/Special:EntityData/Q8612643.json	+json
http://www.wikidata.org/entity/Q4789670	https://www.wikidata.org/entity/Q4789670	http->https
http://uk.dbpedia.org/resource/%D0%AF%D0%BC%D1%83%D1%88%D0%B0%D0%BD-%D0%9A%D0%BB%D1%8E%D1%87%D1%96	https://uk.dbpedia.org/resource/%D0%AF%D0%BC%D1%83%D1%88%D0%B0%D0%BD-%D0%9A%D0%BB%D1%8E%D1%87%D1%96	http->https
http://d-nb.info/gnd/133132412	https://d-nb.info/gnd/133132412	http->https
https://www.wikidata.org/entity/Q3360038	https://www.wikidata.org/wiki/Special:EntityData/Q3360038	updated_namespace
http://d-nb.info/993616054	https://d-nb.info/993616054	http->https
http://ja.dbpedia.org/resource/野口晴哉	http://ja.dbpedia.org/resource/%E9%87%8E%E5%8F%A3%E6%99%B4%E5%93%89	encoding
http://www.last.fm/user/billytfan/#avatarPanel	http://www.last.fm/user/billytfan/	miss_hash
https://www.wikidata.org/entity/Q2329430	https://www.wikidata.org/wiki/Special:EntityData/Q2329430	updated_namespace
https://www.bibsonomy.org/uri/bibtex/23e5026ca75902ce0b2b80f68d4346e58/dblp	https://www.bibsonomy.org/bibtex/23e5026ca75902ce0b2b80f68d4346e58/dblp	updated_namespace
https://d-nb.info/gnd/132975866/about/html	https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=nid%3D132975866	other
https://www.mpi-inf.mpg.de/departments/databases-and-information-systems/research/yago-naga/yago/downloads/Flag_of_Richmond,_British_Columbia	https://www.mpi-inf.mpg.de/departments/databases-and-information-systems/research/yago-naga/yago/downloads/flag_of_richmond,_british_columbia	other
http://sv.dbpedia.org/resource/Love_Is_Like_a_Butterfly_(s%C3%A5ng)	https://sv.dbpedia.org/resource/Love_Is_Like_a_Butterfly_(s%C3%A5ng)	http->https
http://fr.dbpedia.org/resource/Modèle:Portail_Sainte-Hélène,_Ascension_et_Tristan_da_Cunha	http://fr.dbpedia.org/resource/Mod%C3%A8le:Portail_Sainte-H%C3%A9l%C3%A8ne,_Ascension_et_Tristan_da_Cunha	encoding
https://ja.dbpedia.org/resource/%E3%83%8D%E3%83%B4%E3%82%A1%E3%83%BC%E3%83%BB%E3%83%88%E3%82%A5%E3%83%BC%E3%83%BB%E3%83%AC%E3%82%A4%E3%83%88	http://ja.dbpedia.org/page/%E3%83%8D%E3%83%B4%E3%82%A1%E3%83%BC%E3%83%BB%E3%83%88%E3%82%A5%E3%83%BC%E3%83%BB%E3%83%AC%E3%82%A4%E3%83%88	dbpedia_resource_to_page
http://www.bibsonomy.org/bibtex/28cb9e20fc131097d3d5338da389b7fe4/dblp	https://www.bibsonomy.org/bibtex/28cb9e20fc131097d3d5338da389b7fe4/dblp	http->https
http://nl.dbpedia.org/resource/Formule_1_in_1998	http://nl.dbpedia.org/page/Formule_1_in_1998	dbpedia_resource_to_page
http://www.filmportal.de/person/6C0199352E0640A5832D55525D2DBFC1	https://www.filmportal.de/person/6C0199352E0640A5832D55525D2DBFC1	http->https
